Text,Block1Type,Block1Stim,Block1Corr,Block2Type,Block2Stim,Block2Corr,Block3Type,Block3Stim,Block3Corr,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,Block1_loop.thisRepN,Block1_loop.thisTrialN,Block1_loop.thisN,Block1_loop.thisIndex,Block2_loop.thisRepN,Block2_loop.thisTrialN,Block2_loop.thisN,Block2_loop.thisIndex,Block3_loop.thisRepN,Block3_loop.thisTrialN,Block3_loop.thisN,Block3_loop.thisIndex,welcome_text1.started,welcome_text1.stopped,welcome_text2.started,welcome_text2.stopped,welcome_text3.started,welcome_text3.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instruct_text1.started,instruct_text1.stopped,instruct_text2.started,instruct_text2.stopped,instruct_resp1.keys,instruct_resp1.rt,instruct_resp1.started,instruct_resp1.stopped,start_text1.started,start_text1.stopped,start_text2.started,start_text2.stopped,start_resp1.keys,start_resp1.rt,start_resp1.started,start_resp1.stopped,image1.started,image1.stopped,text1.started,text1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,trialCorrect,feedback_text1.started,feedback_text1.stopped,break_text1.started,break_text1.stopped,break_resp1.keys,break_resp1.rt,break_resp1.started,break_resp1.stopped,intructRemind_text1.started,intructRemind_text1.stopped,instructRemind_text2.started,instructRemind_text2.stopped,instructRemind_resp1.keys,instructRemind_resp1.rt,instructRemind_resp1.started,instructRemind_resp1.stopped,start_text3.started,start_text3.stopped,start_text4.started,start_text4.stopped,start_resp2.keys,start_resp2.rt,start_resp2.started,start_resp2.stopped,image2.started,image2.stopped,text2.started,text2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,feedback_text2.started,feedback_text2.stopped,break_text2.started,break_text2.stopped,break_resp2.keys,break_resp2.rt,break_resp2.started,break_resp2.stopped,start_text5.started,start_text5.stopped,start_text6.started,start_text6.stopped,start_resp3.keys,start_resp3.rt,start_resp3.started,start_resp3.stopped,image3.started,image3.stopped,text3.started,text3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,feedback_text3.started,feedback_text3.stopped,end_text1.started,end_text1.stopped,end_text2.started,end_text2.stopped,end_resp.keys,end_resp.rt,end_resp.started,end_resp.stopped,participant,sex,age,session,date,expName,psychopyVersion,frameRate,
,Fix1,stimuli/Smell/42.jpg,left,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.72203910024837,None,84.72203910024837,None,left,1,0.8088293001055717,84.72203910024837,None,1,85.55843510013074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/59.jpg,right,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.32284410018474,None,86.32284410018474,None,right,1,2.4460444999858737,86.32284410018474,None,1,88.78903379989788,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/3.jpg,left,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.55879419995472,None,89.55879419995472,None,right,0,3.5074005001224577,89.55879419995472,None,0,93.08921999996528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix1,stimuli/Smell/47.jpg,left,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8797369999811,None,93.8797369999811,None,left,1,1.1830163998529315,93.8797369999811,None,1,95.09157870011404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/41.jpg,right,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8814111999236,None,95.8814111999236,None,right,1,2.76310220034793,95.8814111999236,None,1,98.66641349997371,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/59.jpg,left,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.44451070018113,None,99.44451070018113,None,left,1,2.201032300014049,99.44451070018113,None,1,101.66144450008869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/50.jpg,right,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.42372020008042,None,102.42372020008042,None,right,1,1.6294653001241386,102.42372020008042,None,1,104.07636820012704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/15.jpg,right,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.84184709982947,None,104.84184709982947,None,left,0,1.7930919998325408,104.84184709982947,None,0,106.66012769984081,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix1,stimuli/Smell/39.jpg,left,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.43191380007192,None,107.43191380007192,None,left,1,1.605343600269407,107.43191380007192,None,1,109.0580929000862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/34.jpg,right,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.83823180012405,None,109.83823180012405,None,right,1,34.29656459996477,109.83823180012405,None,1,144.15985389985144,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix1,stimuli/Smell/11.jpg,left,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.94199710013345,None,144.94199710013345,None,left,1,2.0232855998910964,144.94199710013345,None,1,146.99130490003154,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix1,stimuli/Smell/13.jpg,left,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.78658109996468,None,147.78658109996468,None,right,0,1.12635019980371,147.78658109996468,None,0,148.9442099998705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/17.jpg,right,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.72022269992158,None,149.72022269992158,None,right,1,12.970446899998933,149.72022269992158,None,1,162.72058119997382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/38.jpg,left,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.5046533998102,None,163.5046533998102,None,left,1,1.3280984000302851,163.5046533998102,None,1,164.85922949993983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/19.jpg,right,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.64014519983903,None,165.64014519983903,None,right,1,6.936286400072277,165.64014519983903,None,1,172.6041514002718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/15.jpg,left,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.38484370009974,None,173.38484370009974,None,right,0,2.0167670003138483,173.38484370009974,None,0,175.4280289998278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/32.jpg,right,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.20583390025422,None,176.20583390025422,None,right,1,2.3350768997333944,176.20583390025422,None,1,178.568373600021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/44.jpg,left,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.356279599946,None,179.356279599946,None,left,1,2.7653767997398973,179.356279599946,None,1,182.14605219988152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix1,stimuli/Smell/7.jpg,left,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.9121094001457,None,182.9121094001457,None,left,1,1.8857478997670114,182.9121094001457,None,1,184.82703609997407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/29.jpg,right,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.61253669997677,None,185.61253669997677,None,right,1,0.7457517003640532,185.61253669997677,None,1,186.37518629990518,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/51.jpg,right,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.13737779995427,None,187.13737779995427,None,right,1,1.9400002998299897,187.13737779995427,None,1,189.11000989982858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/24.jpg,left,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.90311770001426,None,189.90311770001426,None,left,1,4.083659400232136,189.90311770001426,None,1,194.00443430012092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/27.jpg,right,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.7839680002071,None,194.7839680002071,None,right,1,2.403293199837208,194.7839680002071,None,1,197.2205138998106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix1,stimuli/Smell/20.jpg,left,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.00461089983582,None,198.00461089983582,None,left,1,0.9767648996785283,198.00461089983582,None,1,199.00010559987277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/23.jpg,right,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.7762015000917,None,199.7762015000917,None,right,1,1.8583975001238286,199.7762015000917,None,1,201.66262029996142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/57.jpg,right,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.4447905002162,None,202.4447905002162,None,right,1,0.671864400152117,202.4447905002162,None,1,203.14489570027217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/35.jpg,left,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.94074170012027,None,203.94074170012027,None,left,1,1.8562074000947177,203.94074170012027,None,1,205.82593500008807,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/18.jpg,right,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.5846059001051,None,206.5846059001051,None,right,1,2.016495800111443,206.5846059001051,None,1,208.62445530015975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/13.jpg,right,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.39271100005135,None,209.39271100005135,None,right,1,0.675857899710536,209.39271100005135,None,1,210.09093029983342,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix1,stimuli/Smell/16.jpg,left,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.87317059980705,None,210.87317059980705,None,left,1,1.9147785999812186,210.87317059980705,None,1,212.80701120011508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix1,stimuli/Smell/34.jpg,left,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.5825950000435,None,213.5825950000435,None,left,1,1.3856321000494063,213.5825950000435,None,1,214.98570170020685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/14.jpg,right,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.74921120004728,None,215.74921120004728,None,right,1,1.44038480008021,215.74921120004728,None,1,217.2169180000201,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/19.jpg,right,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.97927280003205,None,217.97927280003205,None,right,1,1.4996253000572324,217.97927280003205,None,1,219.49892870010808,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix2,stimuli/Small/16.jpg,right,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.27706870017573,None,220.27706870017573,None,right,1,0.8231675000861287,220.27706870017573,None,1,221.13280070014298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Cond,stimuli/School/2.jpg,left,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.90582250012085,None,221.90582250012085,None,left,1,4.864759699907154,221.90582250012085,None,1,226.79274469986558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
,Fix1,stimuli/Smell/30.jpg,left,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.56213570013642,None,227.56213570013642,None,left,1,1.4044127999804914,227.56213570013642,None,1,228.9906660001725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,Male,23,001,2021_Mar_10_1833,cal_abstract,2020.2.4,60.06226066387826,
