Text,Block1Type,Block1Stim,Block1Corr,Block2Type,Block2Stim,Block2Corr,Block3Type,Block3Stim,Block3Corr,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,Block1_loop.thisRepN,Block1_loop.thisTrialN,Block1_loop.thisN,Block1_loop.thisIndex,Block2_loop.thisRepN,Block2_loop.thisTrialN,Block2_loop.thisN,Block2_loop.thisIndex,Block3_loop.thisRepN,Block3_loop.thisTrialN,Block3_loop.thisN,Block3_loop.thisIndex,welcome_text1.started,welcome_text1.stopped,welcome_text2.started,welcome_text2.stopped,welcome_text3.started,welcome_text3.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instruct_text1.started,instruct_text1.stopped,instruct_text2.started,instruct_text2.stopped,instruct_resp1.keys,instruct_resp1.rt,instruct_resp1.started,instruct_resp1.stopped,start_text1.started,start_text1.stopped,start_text2.started,start_text2.stopped,start_resp1.keys,start_resp1.rt,start_resp1.started,start_resp1.stopped,image1.started,image1.stopped,text1.started,text1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,trialCorrect,feedback_text1.started,feedback_text1.stopped,break_text1.started,break_text1.stopped,break_resp1.keys,break_resp1.rt,break_resp1.started,break_resp1.stopped,intructRemind_text1.started,intructRemind_text1.stopped,instructRemind_text2.started,instructRemind_text2.stopped,instructRemind_resp1.keys,instructRemind_resp1.rt,instructRemind_resp1.started,instructRemind_resp1.stopped,start_text3.started,start_text3.stopped,start_text4.started,start_text4.stopped,start_resp2.keys,start_resp2.rt,start_resp2.started,start_resp2.stopped,image2.started,image2.stopped,text2.started,text2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,feedback_text2.started,feedback_text2.stopped,break_text2.started,break_text2.stopped,break_resp2.keys,break_resp2.rt,break_resp2.started,break_resp2.stopped,start_text5.started,start_text5.stopped,start_text6.started,start_text6.stopped,start_resp3.keys,start_resp3.rt,start_resp3.started,start_resp3.stopped,image3.started,image3.stopped,text3.started,text3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,feedback_text3.started,feedback_text3.stopped,end_text1.started,end_text1.stopped,end_text2.started,end_text2.stopped,end_resp.keys,end_resp.rt,end_resp.started,end_resp.stopped,participant,sex,age,session,date,expName,psychopyVersion,frameRate,
None,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,71.55484858498676,None,71.55484858498676,None,return,0.39294102098210715,71.55484858498676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
None,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,71.97434771299595,None,71.97434771299595,None,return,0.5523702899808995,71.97434771299595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
None,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,72.57049905299209,None,72.57049905299209,None,return,0.6091481310140807,72.57049905299209,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2045444159885,None,73.2045444159885,None,s,2.105071516998578,73.2045444159885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/25.jpg,left,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.87134832100128,None,75.87134832100128,None,left,1,2.916941436007619,75.87134832100128,None,1,78.82134849799331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/21.jpg,right,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.58992430198123,None,79.58992430198123,None,right,1,1.1342547340027522,79.58992430198123,None,1,80.75379315100145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/24.jpg,left,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.52057790200342,None,81.52057790200342,None,left,1,1.0024750789743848,81.52057790200342,None,1,82.55433581100078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/41.jpg,right,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.32396916698781,None,83.32396916698781,None,right,1,1.541312351997476,83.32396916698781,None,1,84.88765451300424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/68.jpg,left,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.65666782998596,None,85.65666782998596,None,left,1,0.8923725970089436,85.65666782998596,None,1,86.57103262498276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/53.jpg,right,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.35460559098283,None,87.35460559098283,None,right,1,0.8002785870048683,87.35460559098283,None,1,88.18638508699951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/33.jpg,right,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.95971853900119,None,88.95971853900119,None,left,0,2.0207135069940705,88.95971853900119,None,0,91.00352343099075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/28.jpg,left,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.77488771200296,None,91.77488771200296,None,left,1,1.0812353040091693,91.77488771200296,None,1,92.88767147198087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/55.jpg,left,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.65379452498746,None,93.65379452498746,None,left,1,1.182094848016277,93.65379452498746,None,1,94.85396944099921,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/12.jpg,right,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.62133758497657,None,95.62133758497657,None,left,0,1.2195080360106658,95.62133758497657,None,0,96.87111185098183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/0.jpg,left,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.63727723699412,None,97.63727723699412,None,left,1,0.7304683109978214,97.63727723699412,None,1,98.38802063299227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/48.jpg,right,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15508023797884,None,99.15508023797884,None,right,1,1.0844065769924782,99.15508023797884,None,1,100.27080297798966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/57.jpg,left,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.03739759000018,None,101.03739759000018,None,left,1,2.5703073350014165,101.03739759000018,None,1,103.63636676198803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/54.jpg,left,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.40534321797895,None,104.40534321797895,None,left,1,1.8222664440108929,104.40534321797895,None,1,106.25321010997868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/23.jpg,left,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.03738050500397,None,107.03738050500397,None,left,1,0.843095781019656,107.03738050500397,None,1,107.90383967198431,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/4.jpg,left,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.67215744199348,None,108.67215744199348,None,left,1,5.417146740015596,108.67215744199348,None,1,114.12109777599107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/36.jpg,right,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8869517709827,None,114.8869517709827,None,right,1,1.4859714710037224,114.8869517709827,None,1,116.40284123597667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/0.jpg,right,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.17210881999927,None,117.17210881999927,None,right,1,1.1260582999966573,117.17210881999927,None,1,118.32066889898852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/69.jpg,left,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.08937503799098,None,119.08937503799098,None,left,1,2.413501044997247,119.08937503799098,None,1,121.51991389898467,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/54.jpg,right,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.28761259300518,None,122.28761259300518,None,right,1,6.690037744003348,122.28761259300518,None,1,129.0026413189771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/38.jpg,left,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.76963055698434,None,129.76963055698434,None,left,1,1.184611987991957,129.76963055698434,None,1,130.98659715999383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/12.jpg,left,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.7704465019924,None,131.7704465019924,None,left,1,2.0249404160131235,131.7704465019924,None,1,133.8197435530019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/11.jpg,right,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.59152957898914,None,134.59152957898914,None,right,1,1.0925713299948256,134.59152957898914,None,1,135.70287769599236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/39.jpg,right,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.47110869697644,None,136.47110869697644,None,right,1,1.0838625679898541,136.47110869697644,None,1,137.58682256698376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/5.jpg,right,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.3558814279968,None,138.3558814279968,None,right,1,0.9990338550123852,138.3558814279968,None,1,139.38673677298357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/18.jpg,left,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.17075593100162,None,140.17075593100162,None,left,1,2.2261855470133014,140.17075593100162,None,1,142.42014193200157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/5.jpg,right,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.18745106097776,None,143.18745106097776,None,right,1,1.4613471039920114,143.18745106097776,None,1,144.67015038599493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix1,stimuli/Wealth/31.jpg,left,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.4385681419808,None,145.4385681419808,None,left,1,1.0363071870233398,145.4385681419808,None,1,146.5035032040032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/38.jpg,right,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.27184557798319,None,147.27184557798319,None,right,1,1.6748257190047298,147.27184557798319,None,1,148.96999669299112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Fix2,stimuli/Small/17.jpg,right,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.7365051889792,None,149.7365051889792,None,right,1,0.7491624169924762,149.7365051889792,None,1,150.50305952798226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/26.jpg,left,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.26975053700153,None,151.26975053700153,None,left,1,1.7501675790117588,151.26975053700153,None,1,153.053003412002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/44.jpg,right,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.82028433299274,None,153.82028433299274,None,right,1,0.980289597006049,153.82028433299274,None,1,154.8199833779945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/39.jpg,left,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.5893183669832,None,155.5893183669832,None,left,1,1.245085956004914,155.5893183669832,None,1,156.8528187329939,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
,Cond,stimuli/Healthy/41.jpg,right,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.62308744198526,None,157.62308744198526,None,right,1,1.2482168019923847,157.62308744198526,None,1,158.9029801430006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Female,20,001,2021_Mar_09_2210,cal_abstract,2020.2.4,60.192742577976475,
