Text,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,welcome_text1.started,welcome_text1.stopped,welcome_text2.started,welcome_text2.stopped,welcome_text3.started,welcome_text3.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instruct_text1.started,instruct_text1.stopped,instruct_text2.started,instruct_text2.stopped,instruct_resp1.keys,instruct_resp1.rt,instruct_resp1.started,instruct_resp1.stopped,start_text1.started,start_text1.stopped,start_text2.started,start_text2.stopped,start_resp1.keys,start_resp1.rt,start_resp1.started,start_resp1.stopped,participant,sex,age,session,date,expName,psychopyVersion,frameRate,
,,,,,21.85957169998437,None,21.85957169998437,None,21.85957169998437,None,return,1.8157828003168106,21.85957169998437,None,,,,,,,,,,,,,,,,,40,Female,23,001,2021_Mar_08_1853,cal_abstract,2020.2.4,60.08275810357507,
"You will be presented with a series of images. It is your job to learn, through trial and error, whether the “Left” or “Right” arrow key should be pressed for each image.",0,0,0,0,,,,,,,,,,,23.751332399901003,None,23.751332399901003,None,return,0.9112696996890008,23.751332399901003,None,,,,,,,,,40,Female,23,001,2021_Mar_08_1853,cal_abstract,2020.2.4,60.08275810357507,
"For some images you should always press “Left”, and for others you should always press “Right” arrow key.",0,1,1,1,,,,,,,,,,,24.691386699676514,None,24.691386699676514,None,return,0.8176537998951972,24.691386699676514,None,,,,,,,,,40,Female,23,001,2021_Mar_08_1853,cal_abstract,2020.2.4,60.08275810357507,
Some images are special: the correct response is the opposite of the preceding correct response.,0,2,2,2,,,,,,,,,,,25.53831429965794,None,25.53831429965794,None,return,0.9641207000240684,25.53831429965794,None,,,,,,,,,40,Female,23,001,2021_Mar_08_1853,cal_abstract,2020.2.4,60.08275810357507,
"That is, if the previous correct answer was “Left” then the correct response would now be “Right”.",0,3,3,3,,,,,,,,,,,26.523661599960178,None,26.523661599960178,None,return,0.5507094003260136,26.523661599960178,None,,,,,,,,,40,Female,23,001,2021_Mar_08_1853,cal_abstract,2020.2.4,60.08275810357507,
"After each response, you will be told whether you got the item correct or incorrect.",0,4,4,4,,,,,,,,,,,27.10557569982484,None,27.10557569982484,None,return,0.6411734996363521,27.10557569982484,None,,,,,,,,,40,Female,23,001,2021_Mar_08_1853,cal_abstract,2020.2.4,60.08275810357507,
"You can take as long as you like on each image, but the task will not continue until you press the “Left” or “Right” arrow key.",0,5,5,5,,,,,,,,,,,27.77293529966846,None,27.77293529966846,None,return,1.1039859000593424,27.77293529966846,None,,,,,,,,,40,Female,23,001,2021_Mar_08_1853,cal_abstract,2020.2.4,60.08275810357507,
"The experiment will have three blocks, each block will take approximately 10 minutes to complete.",0,6,6,6,,,,,,,,,,,28.90730239963159,None,28.90730239963159,None,return,1.0798617000691593,28.90730239963159,None,,,,,,,,,40,Female,23,001,2021_Mar_08_1853,cal_abstract,2020.2.4,60.08275810357507,
,,,,,,,,,,,,,,,,,,,,,,,30.014495099894702,None,30.014495099894702,None,s,1.9667046000249684,30.014495099894702,None,40,Female,23,001,2021_Mar_08_1853,cal_abstract,2020.2.4,60.08275810357507,
