Text,Block1Type,Block1Stim,Block1Corr,Block2Type,Block2Stim,Block2Corr,Block3Type,Block3Stim,Block3Corr,Instruction_loop.thisRepN,Instruction_loop.thisTrialN,Instruction_loop.thisN,Instruction_loop.thisIndex,Block1_loop.thisRepN,Block1_loop.thisTrialN,Block1_loop.thisN,Block1_loop.thisIndex,Block2_loop.thisRepN,Block2_loop.thisTrialN,Block2_loop.thisN,Block2_loop.thisIndex,Block3_loop.thisRepN,Block3_loop.thisTrialN,Block3_loop.thisN,Block3_loop.thisIndex,welcome_text1.started,welcome_text1.stopped,welcome_text2.started,welcome_text2.stopped,welcome_text3.started,welcome_text3.stopped,welcome_resp.keys,welcome_resp.rt,welcome_resp.started,welcome_resp.stopped,instruct_text1.started,instruct_text1.stopped,instruct_text2.started,instruct_text2.stopped,instruct_resp1.keys,instruct_resp1.rt,instruct_resp1.started,instruct_resp1.stopped,start_text1.started,start_text1.stopped,start_text2.started,start_text2.stopped,start_resp1.keys,start_resp1.rt,start_resp1.started,start_resp1.stopped,image1.started,image1.stopped,text1.started,text1.stopped,key_resp1.keys,key_resp1.corr,key_resp1.rt,key_resp1.started,key_resp1.stopped,trialCorrect,feedback_text1.started,feedback_text1.stopped,break_text1.started,break_text1.stopped,break_resp1.keys,break_resp1.rt,break_resp1.started,break_resp1.stopped,intructRemind_text1.started,intructRemind_text1.stopped,instructRemind_text2.started,instructRemind_text2.stopped,instructRemind_resp1.keys,instructRemind_resp1.rt,instructRemind_resp1.started,instructRemind_resp1.stopped,start_text3.started,start_text3.stopped,start_text4.started,start_text4.stopped,start_resp2.keys,start_resp2.rt,start_resp2.started,start_resp2.stopped,image2.started,image2.stopped,text2.started,text2.stopped,key_resp2.keys,key_resp2.corr,key_resp2.rt,key_resp2.started,key_resp2.stopped,feedback_text2.started,feedback_text2.stopped,break_text2.started,break_text2.stopped,break_resp2.keys,break_resp2.rt,break_resp2.started,break_resp2.stopped,start_text5.started,start_text5.stopped,start_text6.started,start_text6.stopped,start_resp3.keys,start_resp3.rt,start_resp3.started,start_resp3.stopped,image3.started,image3.stopped,text3.started,text3.stopped,key_resp3.keys,key_resp3.corr,key_resp3.rt,key_resp3.started,key_resp3.stopped,feedback_text3.started,feedback_text3.stopped,end_text1.started,end_text1.stopped,end_text2.started,end_text2.stopped,end_resp.keys,end_resp.rt,end_resp.started,end_resp.stopped,participant,sex,age,session,date,expName,psychopyVersion,frameRate,
,Fix2,stimuli/School/23.jpg,right,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.83957593199739,None,109.83957593199739,None,right,1,1.6046978999984276,109.83957593199739,None,1,111.48822700699748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,Female,20,001,2021_Mar_09_2034,cal_abstract,2020.2.4,59.976865842499606,
,Fix1,stimuli/Soft/43.jpg,left,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.25515495699801,None,112.25515495699801,None,left,1,7.817029703997832,112.25515495699801,None,1,120.10555564999959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,Female,20,001,2021_Mar_09_2034,cal_abstract,2020.2.4,59.976865842499606,
,Fix2,stimuli/School/40.jpg,right,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.87235295199935,None,120.87235295199935,None,right,1,0.936381405001157,120.87235295199935,None,1,121.83836502199847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,Female,20,001,2021_Mar_09_2034,cal_abstract,2020.2.4,59.976865842499606,
,Fix2,stimuli/School/24.jpg,right,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.60500194499764,None,122.60500194499764,None,right,1,0.7215678130014567,122.60500194499764,None,1,123.35558284999934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,Female,20,001,2021_Mar_09_2034,cal_abstract,2020.2.4,59.976865842499606,
,Cond,stimuli/Small/21.jpg,left,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.12241622500005,None,124.12241622500005,None,left,1,2.8319847300008405,124.12241622500005,None,1,126.97264184999949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,Female,20,001,2021_Mar_09_2034,cal_abstract,2020.2.4,59.976865842499606,
,Fix2,stimuli/School/58.jpg,right,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.7413530269987,None,127.7413530269987,None,right,1,0.8631252199993469,127.7413530269987,None,1,128.62271896200036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,Female,20,001,2021_Mar_09_2034,cal_abstract,2020.2.4,59.976865842499606,
,Fix2,stimuli/School/42.jpg,right,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.38953104199754,None,129.38953104199754,None,right,1,0.8116088620008668,129.38953104199754,None,1,130.22275047499716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,Female,20,001,2021_Mar_09_2034,cal_abstract,2020.2.4,59.976865842499606,
,Cond,stimuli/Small/41.jpg,left,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9897586320003,None,130.9897586320003,None,left,1,1.0082418819984014,130.9897586320003,None,1,132.02288090199727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,Female,20,001,2021_Mar_09_2034,cal_abstract,2020.2.4,59.976865842499606,
,Fix2,stimuli/School/43.jpg,right,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.78924237200044,None,132.78924237200044,None,right,1,1.2906092100020032,132.78924237200044,None,1,134.10658922199946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,Female,20,001,2021_Mar_09_2034,cal_abstract,2020.2.4,59.976865842499606,
,Fix2,stimuli/School/47.jpg,right,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.87235128499742,None,134.87235128499742,None,right,1,1.7214221819995146,134.87235128499742,None,1,136.62313985699802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00,Female,20,001,2021_Mar_09_2034,cal_abstract,2020.2.4,59.976865842499606,
